ID,join_date,YOB,education,martial_status,Income,Kidhome,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
10846,2014-05-29,1978-01-01,Master,Married,43783.0,1,0,22,0,7,1,8,7,327,9,125,25,4,139,6,0,0,1,0,0,0
347,2012-09-08,1976-01-01,Graduation,Divorced,40780.0,0,1,30,0,7,1,5,9,229,27,71,13,3,34,4,0,0,0,0,0,0
6543,2013-01-15,1945-01-01,Master,Together,62847.0,0,0,45,0,3,6,4,2,521,168,706,80,76,61,1,0,0,0,0,0,0
10446,2012-11-07,1957-01-01,PhD,Married,82017.0,0,0,58,0,5,4,7,2,184,23,446,30,23,23,1,1,0,0,1,1,1
3479,2013-07-19,1950-01-01,Graduation,Single,16813.0,0,0,49,0,2,0,3,7,4,8,11,12,2,13,1,0,0,1,0,0,0
11075,2013-10-29,1978-01-01,Graduation,Married,51267.0,1,1,37,0,3,3,5,4,183,2,64,7,2,12,4,0,0,0,0,0,0
4442,2013-04-05,1961-01-01,Graduation,Single,46524.0,0,1,70,0,1,1,5,3,31,19,35,26,14,52,2,0,0,0,0,0,0
199,2013-01-20,1962-01-01,Master,Single,45183.0,0,0,33,0,4,1,7,7,219,3,60,12,9,12,1,0,0,0,1,0,0
6722,2014-06-28,1954-01-01,PhD,Married,70421.0,0,1,98,0,10,3,7,6,479,28,136,75,14,35,3,0,0,0,0,0,0
796,2012-10-23,1965-01-01,2n Cycle,Divorced,60161.0,0,1,17,0,11,4,8,8,584,44,212,46,8,177,3,0,0,0,0,0,0
3749,2013-03-02,1973-01-01,Graduation,Together,73926.0,0,0,54,0,6,5,12,3,627,91,597,159,91,15,1,0,0,0,0,0,0
8523,2013-12-14,1968-01-01,Graduation,Married,19329.0,1,0,39,0,4,0,3,8,24,1,16,12,2,5,3,0,0,0,0,0,0
310,2013-12-13,1970-01-01,Master,Married,61872.0,0,1,81,0,4,4,9,4,330,5,159,36,27,16,4,0,0,0,0,0,0
8629,2013-03-26,1956-01-01,Graduation,Widow,46984.0,1,1,71,0,1,0,3,5,19,1,10,2,1,8,1,0,0,0,0,0,0
236,2013-01-19,1951-01-01,Graduation,Married,34838.0,1,1,62,0,2,1,4,6,28,23,29,29,14,47,3,0,0,0,0,0,0
9930,2013-11-05,1944-01-01,PhD,Single,82716.0,0,0,8,0,6,8,13,2,606,148,228,15,148,22,1,0,0,0,0,0,0
3483,2013-04-06,1958-01-01,Graduation,Married,48192.0,0,0,76,0,2,8,12,8,1039,43,204,153,58,29,3,1,1,0,1,0,1
4599,2013-11-04,1976-01-01,Master,Married,49681.0,0,2,66,0,7,1,7,7,411,0,26,0,0,21,6,0,0,0,0,0,0
7326,2014-03-23,1971-01-01,Master,Married,56850.0,0,1,83,0,1,1,3,2,34,1,19,2,7,0,1,0,0,0,0,0,0
7352,2013-10-21,1957-01-01,Graduation,Married,55267.0,0,1,28,0,3,4,6,3,161,28,136,32,3,45,4,0,0,0,0,0,0
2350,2013-03-22,1972-01-01,Graduation,Married,59666.0,1,1,87,0,3,2,8,8,623,53,178,23,17,133,7,0,0,0,1,0,0
9145,2013-04-06,1972-01-01,Graduation,Single,72504.0,0,1,43,0,5,9,6,2,604,26,470,123,161,94,2,0,0,0,0,0,0
2964,2013-10-16,1981-01-01,Graduation,Married,26872.0,0,0,0,0,1,1,2,6,3,10,8,3,16,32,1,0,0,0,0,0,0
5585,2013-04-20,1972-01-01,Graduation,Single,21359.0,1,0,1,0,2,0,3,8,12,2,17,6,1,10,2,0,0,0,0,0,1
9687,2014-05-31,1975-01-01,Graduation,Single,73170.0,0,0,1,0,5,4,6,2,184,174,256,50,30,32,1,0,0,0,0,0,0
3732,2013-02-04,1955-01-01,Master,Married,52750.0,0,1,72,0,5,7,9,4,393,0,239,90,69,69,6,0,0,0,0,0,0
6303,2013-11-23,1986-01-01,PhD,Together,91820.0,0,0,72,0,5,5,12,1,410,73,747,76,161,30,0,0,0,0,0,0,0
11176,2014-05-12,1970-01-01,PhD,Together,65968.0,0,1,12,0,5,4,7,3,376,9,83,19,4,4,2,0,0,0,0,0,0
2986,2014-03-12,1976-01-01,Graduation,Married,30772.0,1,1,89,0,1,0,2,6,7,2,4,2,1,4,1,0,0,0,0,0,0
7462,2012-11-24,1954-01-01,Graduation,Single,22507.0,0,0,67,0,10,2,4,9,68,0,226,51,157,68,3,0,0,0,0,0,0
3900,2014-03-29,1972-01-01,Graduation,Married,65685.0,0,1,54,0,9,2,9,5,642,14,49,0,7,57,1,0,0,0,0,0,0
7034,2013-09-01,1978-01-01,2n Cycle,Married,25804.0,1,0,34,0,2,0,3,8,8,7,9,13,6,12,2,0,0,0,0,0,0
9493,2013-05-05,1980-01-01,PhD,Single,76412.0,0,0,15,0,5,4,8,3,840,53,804,23,71,17,1,1,0,0,0,1,1
1143,2013-08-08,1972-01-01,Graduation,Married,22063.0,1,0,43,0,2,0,3,7,7,10,13,3,11,11,2,0,0,0,0,0,0
1,2014-06-15,1961-01-01,Graduation,Single,57091.0,0,0,0,0,7,3,7,5,464,5,64,7,0,37,1,0,1,0,0,0,1
3855,2013-04-18,1963-01-01,Graduation,Married,22419.0,0,0,74,0,3,2,2,8,30,3,47,19,21,42,1,0,0,0,0,0,0
5536,2013-05-22,1959-01-01,Graduation,Together,87771.0,0,1,61,0,5,10,4,6,1492,38,287,50,57,33,1,1,1,0,1,1,1
5989,2013-04-16,1959-01-01,2n Cycle,Divorced,78353.0,0,1,51,0,10,2,11,8,752,122,476,39,153,34,1,0,0,0,0,0,0
9499,2013-05-07,1954-01-01,Graduation,Married,93404.0,1,2,97,0,3,4,7,5,1279,15,287,20,0,15,3,0,0,0,1,1,0
6768,2013-01-12,1962-01-01,Graduation,Divorced,37859.0,1,2,75,0,1,0,3,8,22,1,8,2,1,2,2,0,0,0,0,0,0
2150,2013-05-11,1958-01-01,PhD,Widow,80995.0,0,1,83,0,8,9,4,4,860,28,409,73,56,56,1,0,0,0,0,0,0
6646,2014-03-01,1984-01-01,Graduation,Together,16529.0,1,0,23,0,1,0,3,6,3,0,5,13,0,1,1,0,0,0,0,0,0
4887,2013-11-22,1976-01-01,PhD,Divorced,55412.0,1,1,65,0,2,0,3,5,10,5,28,11,1,8,1,0,0,0,0,0,0
8560,2012-09-10,1992-01-01,Graduation,Single,48789.0,0,0,94,0,6,4,7,6,351,16,156,7,5,145,1,0,0,0,0,0,0
3321,2013-05-05,1967-01-01,PhD,Together,56575.0,0,2,42,0,7,3,7,5,421,5,90,0,16,10,3,0,0,0,0,0,0
11003,2013-10-02,1980-01-01,2n Cycle,Together,25130.0,1,0,10,0,2,0,3,7,2,5,7,0,18,18,2,0,0,0,0,0,0
10402,2013-02-14,1967-01-01,Graduation,Married,35441.0,1,1,94,0,1,0,3,8,25,1,9,2,1,1,2,0,0,0,0,0,0
9904,2013-03-29,1956-01-01,Graduation,Married,71391.0,0,1,50,0,6,5,12,3,336,123,274,46,123,141,5,0,0,0,0,0,0
6141,2013-04-25,1972-01-01,Master,Single,49494.0,1,0,46,0,6,1,5,7,191,9,97,0,6,82,2,0,0,0,0,0,0
5687,2012-09-23,1980-01-01,Graduation,Divorced,81702.0,0,0,98,0,7,7,12,3,563,50,774,28,31,187,1,0,0,0,0,0,0
10856,2013-07-02,1980-01-01,2n Cycle,Single,45889.0,0,1,42,0,1,0,3,6,31,0,6,0,1,8,1,0,0,0,0,0,0
5121,2014-03-21,1977-01-01,Graduation,Single,56628.0,0,1,30,0,7,6,5,5,479,5,82,7,17,171,2,0,0,1,0,0,0
4186,2013-08-05,1950-01-01,Graduation,Together,34026.0,1,1,11,0,2,1,3,5,18,6,15,12,8,17,3,0,0,0,0,0,0
368,2012-11-29,1974-01-01,Graduation,Married,40049.0,0,1,61,0,3,2,6,5,91,65,52,10,44,28,3,0,0,0,0,0,0
3312,2014-05-12,1988-01-01,Graduation,Single,34176.0,1,0,12,0,3,0,4,6,5,7,24,19,14,20,4,0,0,0,0,0,0
11121,2012-11-10,1981-01-01,Graduation,Married,19419.0,1,0,76,0,4,0,3,9,2,14,28,16,3,7,4,0,0,0,0,0,0
5332,2013-07-27,1960-01-01,2n Cycle,Married,82504.0,0,0,2,0,3,6,7,1,362,50,431,134,35,54,1,0,0,0,0,0,0
5848,2014-01-13,1970-01-01,Graduation,Together,81205.0,0,0,43,0,5,6,7,2,724,74,929,97,55,130,1,0,1,1,0,1,1
10343,2012-09-29,1991-01-01,2n Cycle,Single,61618.0,0,0,27,0,3,6,8,3,605,91,399,0,45,205,2,0,0,0,0,0,0
5935,2012-12-24,1956-01-01,Master,Single,55284.0,0,1,60,0,7,5,8,5,547,7,140,0,7,63,3,0,0,0,0,0,0
2895,2013-10-23,1963-01-01,Graduation,Single,49980.0,0,1,79,0,3,1,5,5,104,1,54,13,9,14,2,0,0,0,0,0,0
10262,2013-05-10,1980-01-01,Graduation,Married,15072.0,2,0,96,0,3,1,3,5,8,2,15,0,10,18,4,0,0,0,0,0,0
7848,2013-06-13,1974-01-01,Graduation,Single,49166.0,0,1,17,0,5,3,3,6,224,2,25,7,0,110,2,0,0,0,0,0,0
9477,2014-01-11,1954-01-01,PhD,Married,65324.0,0,1,0,0,6,2,9,4,384,0,102,21,32,5,3,0,0,0,0,0,0
4856,2012-11-06,1957-01-01,2n Cycle,Married,82347.0,0,0,38,0,7,7,10,3,556,54,845,202,133,63,1,1,0,1,0,0,0
7186,2014-05-26,1966-01-01,PhD,Together,30843.0,1,1,43,0,1,1,2,5,24,0,2,0,0,9,2,0,0,1,0,0,0
5794,2014-03-17,1974-01-01,PhD,Married,46374.0,0,1,1,0,7,1,7,8,408,0,21,0,0,17,3,1,0,0,1,0,1
1456,2013-04-01,1979-01-01,Graduation,Single,60474.0,0,1,25,0,10,2,12,7,265,199,303,234,9,170,7,0,0,0,0,0,0
4877,2014-03-04,1973-01-01,Master,Married,38576.0,0,1,2,0,1,0,3,7,34,0,7,0,0,0,1,0,0,0,0,0,0
425,2013-02-19,1985-01-01,Graduation,Married,55357.0,2,0,66,0,6,2,11,5,374,64,116,84,25,64,3,0,0,0,0,0,0
3007,2012-10-04,1966-01-01,Graduation,Together,37758.0,1,1,49,0,1,0,3,8,27,2,10,0,0,1,2,0,0,0,0,0,0
1031,2013-05-05,1989-01-01,2n Cycle,Married,85710.0,0,0,5,0,6,9,10,2,600,20,350,29,30,33,1,0,0,0,0,1,0
4297,2014-01-26,1969-01-01,Graduation,Together,23228.0,1,0,71,0,2,0,3,8,13,2,18,6,1,0,2,0,0,0,0,0,0
807,2014-02-15,1969-01-01,Master,Together,44602.0,1,1,35,0,6,1,4,8,167,2,89,0,0,34,6,0,0,0,0,0,0
9553,2013-01-09,1987-01-01,Graduation,Married,7500.0,0,0,94,0,0,0,3,6,0,2,3,4,1,5,1,0,0,0,0,0,0
4271,2012-10-04,1989-01-01,2n Cycle,Together,38683.0,1,0,80,0,4,1,6,7,46,35,69,84,41,66,6,0,0,0,0,0,0
4120,2013-12-17,1975-01-01,2n Cycle,Single,49514.0,1,0,61,0,6,1,4,7,88,39,78,58,13,93,2,0,0,0,0,0,0
2036,2013-06-11,1973-01-01,PhD,Together,57906.0,0,1,29,0,4,2,8,4,243,11,119,10,3,15,3,0,0,0,0,0,0
115,2013-03-26,1966-01-01,Master,Single,43456.0,0,1,0,0,5,1,8,5,275,11,68,25,7,7,3,0,0,0,0,0,0
4259,2013-09-24,1986-01-01,Master,Single,19485.0,2,0,80,0,1,0,2,7,6,0,4,0,0,0,1,0,0,0,0,0,0
8687,2013-05-06,1978-01-01,Graduation,Together,53172.0,0,1,54,0,2,3,8,3,121,62,90,68,20,125,3,0,0,0,0,0,0
2447,2012-10-17,1979-01-01,Graduation,Together,30545.0,1,0,71,0,2,0,3,7,4,12,15,19,7,12,2,0,0,0,0,0,0
10140,2013-09-28,1983-01-01,PhD,Together,70123.0,0,0,27,0,5,7,4,3,1308,0,396,23,0,0,1,0,1,0,1,0,0
9353,2014-01-06,1959-01-01,Graduation,Single,62450.0,0,1,61,0,5,5,4,3,515,47,267,62,66,38,2,0,0,0,1,0,0
3623,2014-06-11,1976-01-01,Graduation,Together,21675.0,1,0,55,0,4,0,3,7,4,0,16,17,4,4,3,0,0,0,0,0,0
738,2014-04-04,1981-01-01,2n Cycle,Single,42395.0,1,1,35,0,3,1,4,7,48,13,57,24,15,25,4,0,0,0,0,0,0
7631,2013-10-06,1978-01-01,Master,Together,61346.0,1,0,34,0,5,7,10,3,562,58,168,43,16,142,1,0,0,0,0,0,0
4789,2013-09-17,1953-01-01,Graduation,Together,80812.0,0,0,95,0,4,8,5,2,769,22,500,210,143,33,1,1,0,1,0,1,0
773,2013-06-30,1971-01-01,Master,Divorced,42835.0,1,1,64,0,6,6,4,6,379,4,93,12,9,98,7,0,0,0,0,0,0
10602,2013-02-14,1983-01-01,Graduation,Married,39922.0,1,0,30,0,3,0,4,8,29,12,59,19,1,36,2,0,0,0,0,0,0
1446,2014-04-05,1956-01-01,Master,Single,86424.0,0,0,12,0,6,9,12,1,387,68,569,89,45,68,1,0,0,0,0,0,0
3270,2013-01-17,1978-01-01,2n Cycle,Together,17117.0,1,0,96,0,3,1,3,9,12,23,38,30,18,7,4,0,0,0,0,0,0
8443,2014-02-10,1972-01-01,Graduation,Single,24762.0,1,0,16,0,3,1,2,8,6,10,12,3,15,40,3,0,0,1,0,0,1
9653,2012-10-16,1975-01-01,Graduation,Married,35797.0,0,1,16,0,2,0,3,8,27,1,14,4,1,21,2,0,0,0,0,0,0
8916,2013-07-23,1975-01-01,Graduation,Divorced,36627.0,2,0,78,0,0,0,3,5,9,1,5,0,0,1,1,0,0,0,0,0,0
8017,2014-06-19,1981-01-01,2n Cycle,Married,51111.0,1,1,83,0,2,0,3,6,22,0,19,6,5,3,2,0,0,0,0,0,0
5830,2012-09-12,1972-01-01,PhD,Single,86857.0,0,0,96,0,5,6,10,2,899,102,838,133,102,40,1,0,0,0,0,0,1
4597,2013-07-02,1970-01-01,PhD,Together,82072.0,0,0,67,0,3,2,13,1,889,55,685,168,92,129,1,0,0,0,0,0,0
7023,2012-11-26,1953-01-01,PhD,Single,46231.0,2,1,87,0,6,1,4,9,189,2,55,0,5,12,4,0,0,0,0,0,0
8086,2013-12-11,1959-01-01,Graduation,Married,42243.0,1,1,34,0,2,0,3,7,48,0,2,0,0,5,2,0,0,0,0,0,0
8825,2013-04-01,1962-01-01,Graduation,Together,51195.0,1,1,46,0,9,2,5,8,230,14,156,82,24,58,8,0,0,0,0,0,0
2930,2013-12-16,1978-01-01,Master,Single,68092.0,0,0,7,0,2,6,10,5,852,60,207,78,36,48,2,0,0,0,0,0,0
1928,2013-02-09,1973-01-01,Graduation,Married,31814.0,1,0,73,0,2,0,3,9,35,3,20,4,1,20,2,0,0,1,0,0,0
7108,2012-09-08,1965-01-01,Master,Widow,51390.0,1,1,54,0,5,2,5,5,205,20,47,23,2,56,6,0,0,0,0,0,0
10925,2014-01-14,1983-01-01,Graduation,Married,76630.0,0,0,93,0,3,10,11,1,255,31,446,40,56,175,1,0,0,0,0,0,0
9960,2014-04-30,1991-01-01,Basic,Single,26868.0,1,0,52,0,1,0,2,7,0,0,1,8,3,2,1,0,0,0,0,0,0
8800,2013-02-01,1943-01-01,PhD,Divorced,48948.0,0,0,53,0,7,10,5,6,437,8,206,160,49,42,2,0,0,1,0,0,1
9224,2012-12-12,1972-01-01,PhD,Single,55260.0,0,1,81,0,8,10,5,6,825,8,53,11,0,242,2,0,0,0,0,0,0
5519,2013-08-07,1956-01-01,Graduation,Together,64090.0,0,1,8,0,6,9,4,5,316,58,161,76,51,135,1,0,0,0,0,0,1
5046,2014-01-23,1958-01-01,Graduation,Divorced,78331.0,0,1,97,0,10,6,7,4,756,138,354,160,169,61,2,0,0,0,0,0,0
7037,2013-08-11,1974-01-01,PhD,Married,37087.0,1,0,50,0,4,2,8,6,194,55,134,15,0,3,3,0,0,0,0,0,0
905,2013-10-22,1986-01-01,Graduation,Divorced,21846.0,1,0,38,0,4,0,3,8,7,17,18,6,10,26,4,0,0,0,0,0,0
8624,2013-02-06,1958-01-01,Graduation,Married,81320.0,0,0,61,0,4,3,10,2,183,33,493,59,103,57,1,0,0,0,0,0,0
8945,2013-08-16,1970-01-01,Graduation,Divorced,54137.0,0,1,46,0,4,1,4,6,171,0,11,0,1,20,2,0,0,0,0,0,0
6445,2013-07-14,1967-01-01,Graduation,Together,66825.0,0,0,73,0,4,5,6,2,243,101,405,29,40,40,1,0,0,0,0,0,0
2727,2013-12-04,1973-01-01,Graduation,Together,57100.0,0,0,19,0,3,3,6,3,181,21,69,39,3,96,1,0,0,0,0,0,0
6404,2013-03-24,1969-01-01,Graduation,Together,58917.0,1,2,10,0,4,1,6,5,151,7,89,0,7,28,5,0,0,0,0,0,0
11074,2014-04-09,1977-01-01,Graduation,Single,85072.0,0,0,94,0,3,4,10,0,494,92,391,194,11,241,1,0,0,0,0,0,0
10150,2013-11-21,1961-01-01,Graduation,Single,86429.0,0,0,10,0,7,4,7,2,464,28,873,29,18,37,0,1,0,0,0,0,1
1968,2013-12-02,1971-01-01,Graduation,Widow,45684.0,1,0,37,0,1,0,2,7,5,1,5,10,0,7,1,0,0,0,0,0,0
6534,2014-01-04,1974-01-01,Graduation,Together,47889.0,1,0,94,0,2,0,3,5,29,0,29,0,5,4,1,0,0,0,0,0,0
9485,2014-03-10,1986-01-01,PhD,Married,45921.0,0,0,23,0,2,1,6,4,102,9,49,24,3,12,1,0,0,0,0,0,0
7053,2013-06-29,1966-01-01,PhD,Single,78420.0,0,0,75,0,3,10,8,1,604,28,674,91,28,28,1,0,0,0,0,0,0
4654,2013-11-07,1992-01-01,Graduation,Together,75114.0,0,0,40,0,3,10,5,2,571,12,523,63,60,24,1,0,0,0,0,0,0
9760,2013-01-25,1963-01-01,PhD,Widow,52278.0,0,1,24,0,10,5,10,8,953,0,71,0,0,174,6,0,0,0,0,0,1
1048,2013-07-14,1972-01-01,Master,Married,35641.0,1,0,11,0,3,1,4,7,63,3,67,8,9,28,2,0,0,0,0,0,1
10619,2012-12-03,1994-01-01,Graduation,Single,95529.0,0,0,29,0,7,3,7,3,770,29,890,250,27,24,1,0,0,0,0,1,1
9308,2013-05-11,1954-01-01,Graduation,Married,62820.0,0,0,51,0,3,4,6,1,398,61,265,138,61,53,1,0,0,0,0,0,0
10505,2013-12-26,1960-01-01,Master,Together,73113.0,0,0,86,0,3,4,7,2,741,19,154,50,9,28,1,0,0,0,0,0,0
8362,2013-08-07,1982-01-01,PhD,Married,84169.0,0,0,9,0,7,6,6,3,1478,19,403,0,19,0,1,0,0,0,1,1,1
2625,2013-11-17,1954-01-01,2n Cycle,Single,42607.0,0,1,30,0,3,2,7,3,156,29,56,30,32,47,2,0,0,0,0,0,0
4637,2013-05-18,1954-01-01,PhD,Single,74637.0,0,0,73,0,6,9,9,3,960,64,464,146,0,16,1,1,0,0,0,0,0
9972,2014-04-13,1955-01-01,PhD,Together,46015.0,1,1,25,0,1,0,3,7,38,0,2,0,0,6,1,0,1,1,0,0,0
4483,2013-04-17,1993-01-01,Graduation,Single,72354.0,0,0,67,0,2,10,6,1,315,26,473,220,12,182,1,0,0,0,0,0,0
4487,2013-01-24,1969-01-01,Master,Single,39858.0,1,0,67,0,2,0,4,6,15,20,25,2,7,26,1,0,0,0,0,0,1
4988,2014-05-04,1948-01-01,PhD,Married,34469.0,1,1,58,0,1,1,4,4,19,6,20,0,5,12,3,0,0,0,0,0,0
8931,2014-05-18,1986-01-01,Graduation,Together,83033.0,1,0,82,0,11,4,10,5,812,99,431,237,149,33,1,1,0,0,0,0,0
5871,2012-08-31,1979-01-01,Master,Together,24401.0,0,0,98,0,6,1,6,8,73,28,217,10,24,115,3,0,0,0,0,0,0
2008,2014-02-10,1978-01-01,Graduation,Married,77583.0,0,0,93,0,4,5,9,2,372,23,384,250,12,108,1,1,0,0,0,0,0
3139,2013-12-30,1982-01-01,2n Cycle,Single,74116.0,0,0,53,0,4,4,10,2,871,111,704,145,55,166,1,0,0,0,1,0,0
10037,2014-05-04,1993-01-01,Graduation,Single,74293.0,0,0,66,0,5,4,6,2,375,152,335,93,91,81,1,0,0,0,0,0,0
10673,2013-11-17,1976-01-01,PhD,Married,68397.0,0,1,6,0,6,9,5,3,760,80,466,17,13,80,1,0,0,0,0,0,0
5303,2014-04-08,1974-01-01,PhD,Together,79632.0,0,0,42,0,6,4,9,2,471,0,510,99,21,12,1,0,0,0,0,0,0
538,2014-02-10,1989-01-01,Graduation,Single,46107.0,1,0,78,0,1,1,4,3,31,9,27,16,9,33,1,0,0,0,0,0,0
7922,2012-08-12,1951-01-01,PhD,Single,64950.0,0,1,29,0,11,2,10,7,819,0,72,12,0,63,2,0,0,0,1,0,0
5692,2012-12-22,1989-01-01,Basic,Married,25443.0,1,0,82,0,1,0,3,8,1,4,3,8,9,7,1,0,0,0,0,0,0
4843,2014-05-22,1952-01-01,Graduation,Single,75127.0,0,0,92,0,2,11,5,1,203,35,305,46,17,227,1,0,0,0,0,0,0
6383,2014-05-25,1971-01-01,PhD,Together,32892.0,1,0,78,0,3,0,3,8,26,0,15,2,1,2,2,0,0,0,0,0,0
1628,2013-10-24,1971-01-01,Graduation,Together,71796.0,0,0,54,0,9,3,4,4,354,21,311,167,75,32,1,0,0,0,0,0,0
1204,2013-05-22,1970-01-01,PhD,Married,67536.0,0,1,45,0,11,5,11,8,1253,0,447,23,71,35,3,1,0,0,0,0,0
3673,2013-07-14,1971-01-01,Graduation,Single,55239.0,0,1,59,0,7,5,11,5,371,17,238,23,24,106,3,0,0,0,0,0,0
760,2013-08-09,1975-01-01,PhD,Divorced,60554.0,1,0,8,0,8,4,9,6,588,7,76,110,15,15,2,0,0,0,0,0,0
8957,2013-06-10,1952-01-01,2n Cycle,Single,64831.0,1,1,51,0,6,3,5,6,480,86,249,75,86,144,8,0,0,0,0,0,0
4128,2013-07-20,1962-01-01,PhD,Together,56067.0,0,1,51,0,7,4,7,5,517,12,54,16,6,120,2,0,0,0,0,0,0
6810,2013-05-28,1983-01-01,Graduation,Divorced,82025.0,0,0,76,0,3,2,6,1,267,98,606,48,70,98,1,0,0,0,0,1,1
5386,2013-03-04,1953-01-01,Graduation,Together,94384.0,0,0,62,0,5,8,5,2,1111,24,790,160,45,172,0,1,0,0,1,1,1
8700,2012-12-22,1986-01-01,Basic,Single,14906.0,0,0,86,0,2,1,3,7,7,7,14,7,16,15,3,0,0,0,0,0,0
3202,2012-10-01,1987-01-01,PhD,Married,51563.0,0,0,60,0,4,4,10,8,1166,0,48,0,0,36,1,0,0,0,1,1,0
1328,2014-02-16,1982-01-01,2n Cycle,Married,57937.0,0,1,56,0,4,4,9,3,261,42,144,55,48,133,3,0,0,0,0,0,0
8405,2013-09-30,1979-01-01,Graduation,Divorced,68274.0,1,1,83,0,4,2,5,3,135,25,51,23,25,46,2,0,0,0,0,0,0
6515,2013-12-06,1977-01-01,Graduation,Together,39771.0,1,0,92,0,2,0,3,4,6,2,18,2,8,14,1,0,0,0,0,0,0
2882,2012-10-01,1975-01-01,2n Cycle,Divorced,67893.0,0,1,31,0,3,2,9,8,711,28,142,49,18,47,2,0,0,0,0,0,0
7574,2014-05-10,1979-01-01,PhD,Together,27922.0,1,0,80,0,2,0,3,4,11,0,13,2,4,11,1,0,0,0,0,0,0
6387,2014-05-08,1976-01-01,PhD,Together,52190.0,1,1,39,0,2,1,3,5,42,0,17,0,0,18,3,0,0,1,0,0,0
5320,2013-01-29,1973-01-01,Master,Divorced,44051.0,1,1,20,0,3,1,4,6,79,7,58,6,3,18,4,0,0,0,0,0,1
5048,2013-05-11,1971-01-01,PhD,Single,42767.0,2,0,53,0,3,1,2,8,20,6,43,19,5,38,1,0,0,0,0,0,0
8146,2014-05-11,1976-01-01,Master,Together,46106.0,1,1,84,0,1,1,2,6,30,0,8,2,0,14,1,0,0,0,0,0,0
10031,2013-02-10,1976-01-01,PhD,Married,16927.0,1,1,50,0,3,0,4,8,20,2,23,3,1,4,5,0,0,0,0,0,0
5748,2012-12-01,1965-01-01,Graduation,Married,59754.0,0,1,96,0,5,2,6,5,115,27,44,4,146,139,3,0,0,0,0,0,1
2134,2012-08-17,1952-01-01,Graduation,Single,53700.0,0,1,94,0,5,5,8,5,263,5,233,69,41,83,4,0,0,0,0,0,0
1523,2014-05-07,1973-01-01,Graduation,Married,59041.0,1,1,25,0,2,0,4,5,69,2,15,2,2,6,2,0,0,0,0,0,0
9665,2013-04-27,1957-01-01,PhD,Divorced,54237.0,0,1,48,0,5,2,5,6,267,3,30,4,0,57,4,0,0,0,0,0,0
4640,2012-09-21,1967-01-01,Graduation,Divorced,70647.0,0,1,65,0,4,7,13,2,561,85,171,25,123,114,2,0,0,0,0,0,0
3635,2014-05-07,1962-01-01,PhD,Single,52597.0,0,1,69,0,6,3,8,5,492,0,37,7,0,42,3,0,0,0,0,0,0
3547,2012-12-30,1969-01-01,Master,Together,41021.0,1,0,12,0,2,0,3,6,14,7,9,6,16,12,2,0,0,0,0,0,1
2456,2013-10-14,1975-01-01,PhD,Married,40233.0,0,1,84,0,2,1,5,6,80,4,46,0,17,2,5,0,0,0,0,0,0
5633,2014-06-25,1980-01-01,Graduation,Married,50183.0,1,1,47,0,3,1,6,5,97,12,84,13,10,15,7,0,0,0,0,0,0
7801,2013-09-12,1959-01-01,Graduation,Together,54753.0,0,1,87,0,5,2,11,4,197,107,227,7,59,131,3,0,0,0,0,0,0
10489,2013-08-19,1973-01-01,Graduation,Married,92955.0,0,0,35,0,6,7,9,2,693,21,925,31,24,84,1,1,0,0,0,1,1
7011,2012-10-12,1973-01-01,Graduation,Married,33471.0,1,0,47,0,3,0,4,7,43,2,27,0,9,12,3,0,0,0,0,0,0
2620,2013-04-13,1974-01-01,PhD,Married,34596.0,1,0,48,0,1,0,2,8,14,0,2,0,0,7,1,0,0,0,0,0,1
3933,2012-10-13,1980-01-01,Graduation,Together,44010.0,1,0,46,0,10,2,6,9,186,36,234,86,72,48,6,0,0,0,0,0,0
10981,2014-02-02,1988-01-01,Graduation,Married,84219.0,0,0,27,0,3,4,10,1,434,137,400,45,137,45,1,0,0,0,0,0,0
1734,2013-01-17,1968-01-01,PhD,Together,40706.0,2,1,37,0,3,0,4,7,59,0,11,4,2,5,4,0,0,0,0,0,0
10995,2012-11-12,1988-01-01,2n Cycle,Married,15716.0,1,0,8,1,3,0,4,8,16,5,30,8,7,26,3,0,0,0,0,0,0
6357,2013-11-17,1959-01-01,2n Cycle,Divorced,59052.0,0,1,29,0,7,1,7,5,230,35,75,63,57,31,3,0,0,0,0,0,0
9209,2012-10-14,1971-01-01,Master,Together,80573.0,0,0,85,0,4,6,13,2,829,138,430,60,92,15,1,0,0,0,0,0,0
10286,2014-02-03,1962-01-01,Graduation,Married,83715.0,0,0,2,0,2,8,13,0,318,8,407,150,35,8,1,0,0,0,0,0,0
2611,2012-08-01,1959-01-01,Master,Together,82576.0,0,0,66,0,2,4,12,1,1206,55,445,168,18,18,1,0,0,0,0,1,0
1600,2013-10-11,1965-01-01,Master,Married,56962.0,2,1,60,0,6,3,5,7,292,3,77,10,3,26,7,0,0,0,0,0,0
3308,2014-01-03,1952-01-01,Graduation,Married,35704.0,1,1,54,0,2,0,4,4,30,9,12,2,11,30,3,0,0,0,0,0,0
5407,2013-09-12,1954-01-01,Graduation,Together,53103.0,0,1,70,0,10,6,7,7,729,17,133,11,0,195,5,0,0,1,0,0,0
