ID,Kidhome,Income,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,join_date,YOB,education,martial_status
1627,0,77297.00000000,0,84,0,5,7,9,4,408,61,109,48,122,41,3,0,0,0,0,0,1,2020-01-26,1957-01-01,"2n Cycle",Divorced
1176,1,26228.00000000,0,50,0,1,0,2,8,2,6,4,3,1,9,3,0,0,0,0,0,1,2020-09-22,1973-01-01,Graduation,Married
10395,1,8940.00000000,0,25,0,3,1,3,8,1,45,3,4,6,42,3,0,0,0,0,0,1,2020-08-22,1986-01-01,Basic,Single
9739,0,34377.00000000,1,55,0,2,2,2,7,62,0,22,3,1,26,3,0,0,0,0,0,1,2020-01-19,1963-01-01,Graduation,Single
4500,0,68682.00000000,0,56,0,4,9,10,2,919,0,505,99,30,45,3,0,0,0,0,0,1,2020-10-06,1991-01-01,PhD,Together
8876,1,33629.00000000,1,49,0,3,1,4,9,132,0,16,0,0,4,3,0,0,0,0,0,1,2020-08-08,1963-01-01,PhD,Together
232,0,61559.00000000,1,8,0,4,2,10,3,279,83,88,32,14,34,3,0,0,0,0,0,1,2020-07-17,1965-01-01,Graduation,Single
1506,1,42160.00000000,1,26,0,2,1,4,6,48,9,45,3,15,20,3,0,0,0,0,0,1,2020-06-28,1975-01-01,Graduation,Single
3439,1,56721.00000000,1,64,0,4,1,5,6,157,6,39,6,13,75,3,0,0,0,0,0,1,2020-10-31,1972-01-01,Graduation,Married
697,0,74918.00000000,0,78,0,5,9,6,3,972,59,913,25,19,59,3,0,0,0,0,0,1,2020-03-12,1969-01-01,Graduation,Together
2324,0,77044.00000000,1,12,0,7,11,11,4,625,38,242,50,34,76,3,0,0,0,0,0,1,2020-10-27,1972-01-01,Graduation,Together
7192,0,65748.00000000,1,58,1,2,4,10,1,172,73,93,95,78,34,3,0,0,0,0,0,1,2020-04-15,1955-01-01,Graduation,Together
5644,0,42213.00000000,1,96,0,5,1,7,7,309,3,24,4,3,20,3,0,0,0,0,0,1,2020-10-12,1957-01-01,Graduation,Together
945,0,36317.00000000,1,53,0,3,0,4,7,87,3,25,3,2,13,3,0,0,0,0,0,1,2020-05-22,1965-01-01,Graduation,Together
8955,0,40451.00000000,2,54,0,1,1,2,5,35,0,4,0,0,10,3,0,0,0,0,0,1,2020-02-16,1957-01-01,PhD,Together
3068,0,18351.00000000,0,1,0,2,0,3,7,1,12,9,0,14,7,3,0,0,0,0,0,1,2020-10-29,1990-01-01,Graduation,Married
7789,0,84618.00000000,0,96,0,6,9,10,2,684,100,801,21,66,0,3,0,0,0,0,0,1,2020-11-22,1965-01-01,PhD,Married
1118,0,50965.00000000,1,87,0,10,4,5,8,544,13,85,8,6,29,3,0,0,0,0,0,1,2020-02-20,1956-01-01,Master,Married
2995,0,66636.00000000,0,64,0,3,4,9,1,291,10,689,84,10,0,3,0,0,0,0,0,1,2020-08-17,1957-01-01,Master,Together
234,1,15287.00000000,0,60,0,1,1,2,7,1,2,8,4,3,13,3,0,0,0,0,0,1,2020-10-10,1979-01-01,Graduation,Divorced
3602,0,51412.00000000,1,42,0,3,2,4,4,140,3,29,4,5,14,3,0,0,0,0,0,1,2020-12-31,1958-01-01,Master,Married
9500,0,58113.00000000,1,66,1,9,2,8,7,221,104,169,102,78,84,3,0,0,0,0,0,1,2020-01-25,1959-01-01,Graduation,Married
837,1,54809.00000000,1,0,0,2,1,5,4,63,6,57,13,13,22,3,0,0,0,0,0,1,2020-09-11,1977-01-01,Graduation,Married
7342,0,59184.00000000,1,6,0,6,6,12,5,341,142,113,259,151,66,3,0,0,0,0,0,1,2020-09-09,1961-01-01,"2n Cycle",Widow
5545,0,78075.00000000,0,72,0,3,5,5,1,572,8,259,34,35,80,3,0,0,0,0,0,1,2020-04-05,1972-01-01,PhD,Married
6606,1,70091.00000000,0,11,0,5,2,10,8,964,34,137,15,0,11,3,0,0,0,0,0,1,2020-03-31,1969-01-01,Master,Married
2246,0,46891.00000000,1,91,0,2,1,4,4,43,12,23,29,15,61,3,0,0,0,0,0,1,2020-09-01,1965-01-01,"2n Cycle",Married
6283,0,63841.00000000,1,64,0,9,3,9,6,635,15,100,20,7,131,3,0,0,0,0,0,1,2020-04-21,1968-01-01,Master,Divorced
2245,1,43641.00000000,1,50,0,2,1,4,6,57,2,51,4,2,23,3,0,0,0,0,0,1,2020-04-22,1969-01-01,Master,Married
3515,0,62307.00000000,1,94,0,4,0,4,5,87,13,34,10,6,10,3,0,0,0,0,0,1,2020-02-17,1952-01-01,Graduation,Single
2315,0,58401.00000000,1,55,0,1,2,2,4,10,0,11,17,29,29,3,0,0,0,0,0,1,2020-04-20,1960-01-01,Graduation,Divorced
8732,0,67369.00000000,1,81,0,7,4,10,4,1298,0,70,37,14,42,3,0,0,0,0,0,1,2020-11-17,1969-01-01,Master,Widow
590,0,78579.00000000,0,35,0,5,6,4,3,816,66,549,216,66,99,3,0,0,0,0,0,1,2020-12-22,1970-01-01,Master,Divorced
5231,0,45894.00000000,2,15,0,1,0,3,5,27,2,7,0,2,13,3,0,0,0,0,0,1,2020-02-27,1974-01-01,"2n Cycle",Married
4088,0,31497.00000000,1,22,0,3,1,4,8,108,1,28,13,1,4,3,0,0,0,0,0,1,2020-12-06,1962-01-01,PhD,Together
9855,0,62000.00000000,1,25,0,6,6,13,4,899,0,101,0,0,20,3,0,0,0,0,0,1,2020-08-25,1952-01-01,PhD,Single
10466,1,44393.00000000,1,86,0,1,0,4,4,24,2,20,2,2,10,3,0,0,0,0,0,1,2020-08-22,1965-01-01,Graduation,Married
2292,1,22327.00000000,0,94,0,1,0,3,5,5,4,8,2,0,5,3,0,0,0,0,0,1,2020-08-02,1985-01-01,Graduation,Single
9392,1,26954.00000000,0,17,0,1,0,2,7,4,1,11,0,0,1,3,0,0,0,0,0,1,2020-05-08,1971-01-01,Graduation,Single
3839,1,15056.00000000,1,76,0,2,2,3,5,6,12,3,21,6,40,3,0,0,0,0,0,1,2020-05-03,1958-01-01,Basic,Single
1829,0,54959.00000000,1,55,0,9,5,4,7,1148,0,60,0,0,24,3,0,0,0,0,0,1,2020-01-19,1961-01-01,PhD,Divorced
8387,0,43140.00000000,1,68,0,4,1,5,6,134,8,76,6,0,11,3,0,0,0,0,0,1,2020-01-05,1957-01-01,Graduation,Married
359,0,48070.00000000,1,33,1,8,2,6,7,373,14,83,6,9,19,3,0,0,0,0,0,1,2020-01-13,1950-01-01,Graduation,Together
5735,0,90638.00000000,0,29,0,3,4,10,1,1156,120,915,94,144,96,3,0,0,0,0,0,1,2020-02-13,1991-01-01,Master,Single
2918,1,28510.00000000,1,72,0,2,0,4,5,44,5,19,0,4,19,3,0,0,0,0,0,1,2020-04-13,1981-01-01,Graduation,Divorced
10669,0,54386.00000000,1,8,0,3,2,10,3,277,21,64,62,21,25,3,0,0,0,0,0,1,2020-05-17,1981-01-01,Graduation,Married
5907,1,33444.00000000,1,24,0,1,0,2,8,8,0,8,0,0,2,3,0,0,0,0,0,1,2020-11-03,1952-01-01,Master,Married
1604,0,47353.00000000,1,93,0,2,2,6,5,184,2,19,8,8,4,3,0,0,0,0,0,1,2020-11-13,1960-01-01,Master,Married
8686,1,23724.00000000,0,65,0,2,0,3,8,5,23,15,0,18,14,3,0,0,0,0,0,1,2020-01-08,1979-01-01,Basic,Together
10660,1,66726.00000000,1,61,0,8,2,4,7,349,7,35,0,0,47,3,0,0,0,0,0,1,2020-01-12,1957-01-01,Master,Married
8278,0,74214.00000000,0,3,0,8,2,5,5,863,83,547,86,99,33,3,0,0,0,0,0,1,2020-08-26,1990-01-01,PhD,Married
3363,0,20130.00000000,0,99,0,1,0,3,8,0,6,3,7,6,12,3,0,0,0,0,0,1,2020-03-17,1974-01-01,"2n Cycle",Married
193,0,14421.00000000,0,81,0,1,0,2,5,0,0,2,3,3,8,3,0,0,0,0,0,1,2020-02-17,1996-01-01,Basic,Married
2410,0,81657.00000000,0,69,0,3,4,8,1,364,40,425,158,60,50,3,0,0,0,0,0,1,2020-01-22,1969-01-01,Graduation,Single
10486,0,77142.00000000,0,54,0,4,4,8,2,476,75,162,29,151,97,3,0,0,0,0,0,1,2020-05-29,1948-01-01,Graduation,Married
6263,1,35322.00000000,2,34,0,2,0,4,8,28,9,37,12,7,13,3,0,0,0,0,0,1,2020-08-22,1968-01-01,Graduation,Together
6116,0,48985.00000000,1,13,0,1,1,3,3,19,13,18,10,7,8,3,0,0,0,0,0,1,2020-07-05,1968-01-01,"2n Cycle",Married
3598,0,62710.00000000,1,53,0,4,2,12,4,441,35,83,7,29,11,3,0,0,0,0,0,1,2020-05-23,1972-01-01,Graduation,Married
5922,0,40344.00000000,1,48,0,4,1,5,7,210,0,6,0,0,2,3,0,0,0,0,0,1,2020-10-13,1974-01-01,PhD,Married
6905,0,80685.00000000,0,55,0,6,4,10,2,241,45,604,34,26,54,3,0,0,0,0,0,1,2020-08-22,1994-01-01,Graduation,Together
6218,0,59594.00000000,1,74,0,8,1,7,7,457,4,29,0,0,9,3,0,0,0,0,0,1,2020-10-20,1965-01-01,Graduation,Married
8432,1,54450.00000000,1,0,0,9,2,8,8,454,0,171,8,19,32,3,0,0,0,0,0,1,2020-09-14,1956-01-01,Graduation,Together
4252,0,44375.00000000,1,73,0,4,1,6,5,213,5,28,7,7,41,3,0,0,0,0,0,1,2020-03-23,1965-01-01,Graduation,Married
640,0,57304.00000000,1,61,0,7,6,10,5,356,80,329,138,17,106,3,0,0,0,0,0,1,2020-03-11,1951-01-01,Graduation,Married
7959,0,79410.00000000,0,19,0,3,2,5,1,658,80,483,123,13,13,3,0,0,0,0,0,1,2020-05-29,1961-01-01,Graduation,Married
1077,0,56715.00000000,0,52,0,7,3,4,4,258,105,239,237,172,9,3,0,0,0,0,0,1,2020-12-05,1974-01-01,Graduation,Together
967,1,46049.00000000,1,11,0,5,2,9,7,342,9,112,19,14,19,3,0,0,0,0,0,1,2020-07-21,1976-01-01,Graduation,Married
213,1,23091.00000000,1,98,0,2,1,3,7,35,0,11,0,0,2,3,0,0,0,0,0,1,2020-05-28,1963-01-01,PhD,Single
2613,0,54197.00000000,1,16,0,1,3,6,1,162,6,37,6,13,13,3,0,0,0,0,0,1,2020-04-03,1960-01-01,Master,Married
5031,0,83145.00000000,0,14,0,5,9,11,2,777,35,731,39,137,114,3,0,0,0,0,0,1,2020-09-22,1974-01-01,Graduation,Together
10710,0,7500.00000000,1,61,0,1,0,2,8,5,2,3,3,0,5,3,0,0,0,0,0,1,2020-08-29,1979-01-01,Graduation,Married
